country,iso_code,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Mexico,MEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,1.099,1.63,2.169,2.664,3.243,3.931,4.668,5.423,6.423,7.735,9.16,10.717,12.436,14.143,16.063,18.327,22.098,25.791,29.946,38.347,46.98,58.723,68.865,83.18,100.364,126.496,157.138,198.222,274.459,364.748,450.298,522.336,590.208,647.293,691.979,723.776,747.858,770.006,790.385,807.137,823.332,840.073,858.964,880.39,902.351,927.254,951.519,974.183,997.393,1019.939,1038.916,1057.974,1078.098,1100.712,1126.335,1155.687,1186.197,1215.156,1245.663,1280.553,1317.765,1354.471,1390.742,1430.404,1472.538,1521.816,1575.824,1634.111,1697.163,1762.403,1826.147,1892.439,1966.639,2041.807,2122.651,2212.657,2306.544,2408.72,2522.671,2648.858,2781.129,2925.187,3079.915,3244.054,3427.793,3620.188,3842.304,4082.562,4350.306,4634.014,4937.919,5215.485,5492.133,5779.504,6072.916,6378.938,6684.604,7008.084,7325.126,7655.26,7988.04,8326.107,8677.95,9009.093,9350.857,9713.537,10094.845,10481.115,10872.84,11280.571,11691.076,12127.257,12566.056,13029.7,13504.444,13978.191,14451.299,14911.718,15368.313,15851.719,16353.288,16848.773,17332.887,17812.406,18292.195,18757.816,19228.104,19696.426,20138.715,20607.506,21119.479
Micronesia (country),FSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0.278,0.432,0.612,0.795,0.989,1.191,1.381,1.561,1.726,1.876,2.037,2.18,2.297,2.411,2.543,2.653,2.799,2.902,3.019,3.144,3.279,3.415,3.558,3.701,3.844,3.986,4.133,4.28,4.432,4.584
Moldova,MDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.005,0,0,0.01,0.016,0.023,0.032,0.04,0.048,0.057,0.066,0.095,0.127,0.155,0.191,0.231,0.285,0.341,0.393,0.456,0.528,0.618,0.71,0.83,0.954,1.098,1.251,1.411,1.594,1.779,1.981,2.189,2.408,2.637,2.884,3.163,3.471,3.797,4.179,4.568,5.016,5.471,5.997,6.587,7.272,8.048,8.844,9.613,10.366,11.203,11.95,12.802,13.757,14.718,15.732,16.726,17.757,18.925,20.193,21.338,22.389,23.509,24.54,24.951,25.302,25.623,25.97,26.393,26.861,27.418,27.969,28.766,29.757,30.857,32.042,33.654,35.59,37.771,40.208,43.157,46.494,50.32,54.233,58.363,62.543,67.555,71.959,74.354,76.853,80.477,84.314,88.627,93.82,99.348,105.632,112.639,120.235,128.371,136.982,146.389,157.061,168.765,181.578,195.263,209.661,224.667,240.156,256.429,273.886,292.459,312.176,333.015,354.82,377.25,400.618,425.211,451.317,478.793,507.447,537.211,568.513,601.017,634.629,669.392,704.432,740.844,776.594,813,849.939,887.212,927.368,966.196,1003.731,1042.941,1081.277,1117.516,1146.79,1167.768,1183.614,1196.041,1207.446,1219.134,1226.435,1232.879,1237.563,1241.136,1244.923,1248.974,1253.379,1257.992,1262.93,1267.96,1272.938,1278.128,1282.668,1287.499,1292.444,1297.209,1302.109,1306.868,1311.649,1316.553,1321.774,1327.219,1332.714,1337.955,1343.552,1348.974
Mongolia,MNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0.579,0.879,1.183,1.671,2.261,2.95,3.712,4.847,6.192,7.486,8.878,10.849,12.45,14.495,16.451,18.404,20.555,23.035,25.717,28.563,31.596,34.872,38.344,42.085,46.139,50.529,55.49,61.254,67.531,74.386,81.001,87.713,94.682,101.107,110.105,119.7,130.183,141.675,152.134,161.925,173.885,184.828,194.021,201.886,209.723,217.658,225.273,232.895,240.382,247.814,255.618,263.815,271.746,280.247,288.762,298.043,310.001,321.919,334.945,348.717,370.085,405.085,448.563,478.189,501.472,527.101,561.236,606.552,653.806,690.883,729.14,767.034
Montenegro,MNE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.003,0.005,0.008,0.014,0.02,0.026,0.031,0.039,0.048,0.06,0.073,0.086,0.099,0.114,0.129,0.148,0.167,0.187,0.208,0.229,0.252,0.275,0.338,0,0,0,0,0,0.384,0.444,0.508,0.601,0.703,0.807,0.922,1.033,1.159,1.302,1.458,1.605,1.741,1.865,1.979,2.098,2.223,2.346,2.483,2.613,2.749,2.906,0,0,2.911,2.913,2.992,3.148,3.366,3.611,3.892,4.161,4.416,4.672,4.926,5.229,5.576,5.973,6.404,6.829,7.316,7.848,8.405,8.977,9.614,10.335,11.077,11.812,12.554,13.349,14.172,15.248,16.408,17.495,18.794,20.098,21.459,22.863,24.229,25.756,27.416,29.049,30.825,32.458,34.216,36.069,37.96,39.935,41.863,43.852,45.836,47.798,49.186,50.669,51.963,53.219,54.547,56.1,57.769,59.527,60.739,62.26,63.927,65.693,67.582,69.624,71.375,73.437,75.493,78.098,79.78,82.202,84.609,86.822,88.973,91.08,93.318,95.333,97.437,99.837,102.313,104.721,107.025,109.318
Montserrat,MSR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.007,0.015,0.018,0.026,0.033,0.04,0.048,0.062,0.077,0.092,0.106,0.121,0.132,0.143,0.169,0.194,0.22,0.234,0.253,0.271,0.293,0.315,0.341,0.37,0.399,0.429,0.458,0.487,0.517,0.546,0.575,0.608,0.641,0.678,0.711,0.74,0.777,0.802,0.828,0.876,0.912,0.96,1,1.041,1.081,1.129,1.172,1.231,1.268,1.308,1.356,1.403,1.458,1.488,1.517,1.546,1.568,1.59,1.611,1.633
Morocco,MAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0.062,0.102,0.193,0.342,0.517,0.707,0.941,1.153,1.522,1.987,2.305,2.701,3.09,3.419,3.774,4.195,4.719,5.403,6.234,7.175,8.262,10.822,13.748,17.311,21.482,25.066,28.621,32.139,35.193,38.46,41.829,45.465,49.236,52.311,56.265,60.68,64.934,70.394,75.802,81.422,87.24,94.522,102.708,110.736,120.348,131.447,142.512,154.002,166.627,179.618,195.468,211.286,227.004,243.909,261.535,279.181,296.862,315.546,335.451,356.382,379.043,401.341,425.029,449.766,476.545,504.668,533.419,562.943,592.921,623.802,655.788,688.987,725.792,763.099,799.669,841.894,886.555,932.805,981.717,1033.086,1083.946,1138.311,1193.179,1250.132,1306.739,1363.914,1422.409,1480.866,1541.974,1604.283,1673.026,1737.587,1810.228,1878.64
Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0.066,0.077,0.088,0.099,0.161,0.212,0.278,0.325,0.377,0.435,0.475,0.541,0.607,0.666,0.695,0.746,0.801,0.848,0.903,0.962,1.006,1.064,1.965,2.895,3.969,5.049,6.192,7.565,9.118,10.887,12.704,14.498,16.381,19.011,20.996,22.655,24.794,26.797,28.922,30.793,33.569,36.807,39.788,43.399,46.694,50.253,53.399,56.281,58.837,61.543,64.409,67.044,70.242,72.721,75.245,77.199,78.71,79.845,80.822,81.799,82.805,83.84,84.865,85.807,86.834,87.974,89.072,90.203,91.295,92.465,93.577,94.746,96.068,97.621,99.159,101.014,102.878,104.648,106.563,108.752,110.932,113.371,116.006,119.112,122.167,125.749,133.871,140.602,149.149,156.054,163.064,170.166,176.542,183.732,191.735
Myanmar,MMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.158,6.207,9.292,12.227,15.206,18.203,21.266,24.292,27.403,30.62,33.709,36.94,40.113,43.297,44.323,44.734,45.042,45.338,45.346,45.371,45.525,45.628,46.43,47.346,48.478,49.782,51.244,52.665,54.321,56.421,58.832,61.609,64.324,66.914,69.794,72.427,75.285,78.01,80.816,84.432,87.359,90.572,95.184,100.283,105.178,109.284,113.955,118.538,123.431,128.597,133.743,138.829,144.337,149.96,155.54,161.294,167.842,174.518,181.274,186.217,190.304,194.729,198.965,203.103,207.944,213.247,219.421,226.314,233.502,240.922,248.968,257.901,268.121,276.977,286.305,296.302,308.867,320.422,333.236,346.077,355.849,366.056,379.178,394.3,406.118,418.84,434.69,456.577,477.717,501.347,535.364,568.981,603.591,639.21,674.133
Namibia,NAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.055,2.206,3.594,5.166,6.786,8.508,10.278,12.095,13.758,15.363,17.375,19.163,21.046,23.017,25.329,27.667,29.931,32.635,35.398,38.238,41.02,44.375,46.942,50.62,54.472,58.523,62.739,66.894,71.005,74.687,78.419,82.372
Nauru,NRU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0.062,0.095,0.143,0.191,0.256,0.322,0.41,0.487,0.572,0.671,0.773,0.876,0.989,1.103,1.216,1.341,1.466,1.59,1.715,1.839,1.964,2.125,2.283,2.44,2.598,2.722,2.847,2.968,3.081,3.191,3.298,3.4,3.503,3.602,3.693,3.778,3.858,3.935,4.001,4.067,4.129,4.173,4.217,4.261,4.302,4.346,4.386,4.43,4.477,4.529,4.584,4.635,4.69,4.745,4.8,4.851,4.905,4.958
Nepal,NPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.055,0.084,0.121,0.161,0.205,0.253,0.308,0.366,0.432,0.513,0.594,0.682,0.78,0.931,1.11,1.301,1.513,1.766,2.165,2.393,2.59,2.858,3.279,3.704,4.056,4.338,4.674,5.003,5.515,6.057,6.51,6.952,7.445,8.146,8.822,9.519,10.38,11.356,12.249,12.971,13.997,15.23,16.627,18.247,20.556,22.909,25.55,27.773,30.964,34.001,37.238,39.834,42.644,45.227,48.213,50.67,53.24,56.592,60.721,65.546,70.766,76.236,82.454,90.046,96.95,107.035,119.465,134.264,147.839,162.741,178.37,193.869
Netherlands,NLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.869,6.738,10.387,13.718,16.854,19.972,23.735,27.905,33.852,38.501,43.224,47.441,51.149,54.674,59.47,63.875,69.546,73.632,77.036,80.883,85.1,89.141,93.381,97.752,102.695,107.674,113.005,118.146,122.887,128.306,134.516,140.826,147.513,154.723,162.696,170.724,178.854,187.864,196.881,206.302,215.92,225.706,236.566,247.177,257.462,269.37,280.692,292.153,303.771,315.397,327.891,340.994,353.928,367.206,381.84,396.152,410.452,425.749,441.915,458.509,476.565,495.142,514.063,533.98,554.814,576.893,601.816,629.365,655.189,679.723,702.121,710.776,725.303,747.284,769.455,792.688,819.959,847.157,877.751,911.343,945.671,983.637,1021.644,1062.911,1103.69,1148.647,1190.064,1228.633,1267.261,1304.526,1344.418,1388.417,1431.724,1472.425,1505.863,1542.988,1577.582,1612.51,1635.845,1650.496,1681.598,1726.202,1773.465,1823.964,1875.25,1930.218,1984.933,2040.197,2098.59,2159.577,2224.655,2289.063,2355.753,2422.871,2496.309,2572.128,2655.409,2746.554,2843.331,2943.734,3047.292,3153.974,3267.419,3383.221,3525.025,3665.691,3823.187,3988.446,4148.431,4300.957,4470.088,4633.693,4803.486,4990.493,5167.125,5331.235,5464.722,5602.079,5746.152,5893.132,6037.146,6188.627,6334.229,6495.894,6658.559,6829.67,7000.588,7171.451,7343.1,7516.3,7698.597,7873.882,8050.12,8220.974,8392.99,8570.137,8746.603,8926.5,9108.28,9286.139,9459.13,9631.877,9807.588,9977.925,10160.283,10329.407,10494.889,10659.763,10817.23,10981.033,11145.724,11307.927,11466.061,11618.57,11755.255,11895.162,12020.52
New Caledonia,NCL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.502,0.975,1.374,1.894,2.594,3.759,4.825,5.566,6.156,7.017,7.903,8.468,9.087,10.186,11.417,12.927,14.4,16.239,17.796,20.189,22.607,24.311,26.908,29.689,32.217,34.605,36.744,38.286,39.925,41.924,43.314,44.576,45.727,46.929,48.38,49.781,51.236,52.737,54.376,55.953,57.711,59.287,61.115,63.086,65.149,67.333,69.151,70.961,73.016,75.237,77.113,79.506,82.231,84.746,87.556,90.263,93.189,96.037,99.073,102.731,106.425,110.131,114.101,119.11,123.987,129.469,135.052,140.965,146.638,151.747,156.284,161.399
New Zealand,NZL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355,0.861,1.517,2.253,3.081,4.008,5.067,6.196,7.376,8.614,9.977,11.289,12.71,14.202,15.704,17.246,18.855,20.478,22.248,24.124,26.146,28.323,30.763,33.504,36.545,39.714,43.147,46.687,50.549,54.634,58.785,63.05,67.953,72.562,77.424,81.638,86.72,91.651,96.689,101.306,105.849,109.979,113.536,117.035,120.597,124.433,128.423,132.512,136.784,141.28,145.995,150.889,155.754,159.993,163.532,167.078,171.061,175.211,179.388,183.769,188.015,192.477,197.235,202.236,207.331,212.702,218.171,223.791,229.323,234.774,240.276,245.885,254.454,262.624,271.944,280.495,289.562,298.955,308.629,318.934,329.114,339.433,350.965,362.72,373.918,386.135,399.227,412.912,426.912,440.539,454.012,468.269,482.449,497.498,513.688,531.888,550.648,568.919,588.167,608.481,626.505,642.999,660.478,677.039,695.309,713.307,732.644,754.502,777.448,801.613,827.062,852.516,878.018,904.2,932.367,960.128,988.028,1016.031,1045.335,1076.614,1106.472,1137.937,1170.182,1204.561,1239.103,1275.344,1311.179,1348.603,1385.932,1422.342,1459.85,1494.47,1529.281,1563.546,1599.49,1634.73,1670.168,1705.981,1740.134,1775.821,1811.525,1848.404,1882.641,1916.959,1949.171
Nicaragua,NIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.011,0.018,0.022,0.029,0.036,0.044,0.234,0.436,0.71,0.996,1.311,1.703,2.08,2.498,3.098,3.578,4.109,4.67,5.329,6.172,7.12,7.901,8.86,9.941,11.171,12.457,13.86,15.365,16.97,18.797,20.745,22.672,24.894,27.727,30.355,32.064,34.086,36.221,38.332,40.329,42.175,44.159,46.415,48.846,51.086,52.554,54.598,56.585,58.957,61.24,63.758,66.513,69.36,72.474,75.867,79.464,83.186,87.107,91.097,95.432,99.81,104.08,108.498,113.049,117.415,121.86,126.327,131.133,135.683,140.289,145.034,150.465,155.871,161.332,166.531,171.754,176.502,181.886,187.437
Niger,NER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.052,0.079,0.101,0.127,0.153,0.183,0.213,0.239,0.261,0.29,0.345,0.411,0.499,0.594,0.686,0.821,0.953,1.114,1.305,1.521,1.751,2.003,2.33,2.618,2.951,3.282,3.645,4.058,4.534,5.101,5.781,6.523,7.481,8.468,9.458,10.352,11.345,12.328,13.362,13.961,14.527,15.052,15.65,16.227,16.785,17.424,18.068,18.765,19.446,20.133,20.779,21.464,22.208,22.999,23.691,24.362,25.071,25.863,26.816,27.975,29.292,31.137,33.215,35.471,37.677,39.823,42.072,43.876,46.389,49.206,52.245,55.303
